time,CLK,PER_total,VRI,PDP
-120,0.220063295647397,3.33234026103414,2.05195901252281,4.89861671254182
-119,0.257122771342879,3.12817294390309,1.57532503605322,3.85376414320941
-118,0.332411617325784,2.89503534429714,1.21931925635626,3.00695209868412
-117,0.453739656463044,2.64176096983996,0.95803335690751,2.3495805483423
-116,0.62181403436068,2.37489345535699,0.76933817461533,1.85383169856745
-115,0.825438197337978,2.09936309646558,0.635735808676467,1.48741483133982
-114,1.04234656284564,1.81907416349129,0.544326895839809,1.22046304438114
-113,1.2461465562517,1.53747028326014,0.486632661514357,1.02806941321916
-112,1.41408171808886,1.25820845022492,0.458865695697866,0.890675017894584
-111,1.53007246639024,0.986217179138607,0.46352903975635,0.793566103221012
-110,1.58178614687034,0.729794375152757,0.514457146418129,0.726163897790718
-109,1.55492340997291,0.505422801091303,0.651370987606777,0.681535759207159
-108,1.43592816471901,0.349315163377649,0.980755382106634,0.656655551016991
-107,1.2409270515872,0.339368800259837,1.7613599950232,0.654882381519982
-106,1.02712453275321,0.590928553091354,3.33565414493594,0.696479118085547
-105,0.836933322437057,1.13028196811764,5.43331120138737,0.863633066982263
-104,0.679659950739619,1.81473747851719,7.09543679698322,1.47420334130032
-103,0.552236355063325,2.469998823145,7.74647415714703,3.20009843656528
-102,0.449793558089858,2.99343099912567,7.46367243825312,5.82035547167369
-101,0.368300582535987,3.35301354965806,6.60516976000021,7.91297845009518
-100,0.304773931417297,3.55715305822351,5.51705748639534,8.70420495658957
-99,0.257420192177812,3.63072884100962,4.43199228406545,8.35378772118557
-98,0.225942932039477,3.60176610416321,3.47129751425306,7.34621760939818
-97,0.212029023137132,3.49547736058908,2.67875907263342,6.10729144368492
-96,0.219948927056359,3.33238655907598,2.05414617430282,4.90198382827906
-95,0.256879077659495,3.12835876335032,1.57698715198018,3.85669224482781
-94,0.331997708903395,2.89532027914039,1.22055820291827,3.00932680054466
-93,0.453129296559737,2.64211520041571,0.958943418886186,2.35142405266117
-92,0.621019864812533,2.3752950057684,0.769998240076052,1.85522189283087
-91,0.824522601072109,2.09979555809174,0.636207841325193,1.48844242706437
-90,1.04140492060928,1.81952479815808,0.544656970978487,1.22121188618134
-89,1.24527360457514,1.53792830768541,0.486852395261083,1.02860933555525
-88,1.41334597487789,1.2586631433861,0.458992424869159,0.891060790482208
-87,1.52951218988723,0.98665508320629,0.463562411426801,0.793838873023522
-86,1.58142245824534,0.730193877149716,0.514366454540281,0.726353196159369
-85,1.5547747136492,0.505741832762233,0.651057113039061,0.681660858298026
-84,1.43599093160624,0.349463474685433,0.979948994314452,0.656724606988159
-83,1.24111709674451,0.339173537920368,1.75949641670435,0.654884779584523
-82,1.02733136289284,0.590236067977821,3.33250508763335,0.696352145447325
-81,0.83711257434594,1.1292262879879,5.4302184206699,0.863118922959091
-80,0.679806474358059,1.81363779538221,7.09388007424205,1.47242243994864
-79,0.552354248190147,2.46909034224221,7.74669791486688,3.19626661616133
-78,0.449887119837629,2.9928085546152,7.46513229167607,5.81644416254974
-77,0.368372948128584,3.35267978803767,6.60719788988724,7.9111174865626
-76,0.304826874181512,3.5570686684337,5.51916071286604,8.70460006617119
-75,0.257453635760025,3.63084291370772,4.43389417687463,8.35563791596059
-74,0.225954193865771,3.602030605212,3.47288550922701,7.34866156871004
-73,0.212011778196548,3.49585237779576,2.68001894296686,6.10974588079288
-72,0.219892228477278,3.33284098046901,2.05511170618574,4.90415028678291
-71,0.256767572652245,3.12886914792199,1.57770904739896,3.85846716833157
-70,0.331815158403575,2.89586926781143,1.22108776125067,3.01071389498481
-69,0.452866969345678,2.6426899948223,0.959325365551747,2.35247444569472
-68,0.620687026732491,2.37588605961758,0.770268431873781,1.85600019371082
-67,0.824150768522721,2.1003954627713,0.636393165563307,1.4890102599136
-66,1.04103994668623,1.82012726154589,0.544775853189612,1.22162144130129
-65,1.24496087103099,1.53852703560217,0.486914830280602,1.02890199194911
-64,1.41312028002773,1.25925024813397,0.458998282905392,0.891267943256771
-63,1.52939879312387,0.987218175871408,0.463495433876862,0.793983422643344
-62,1.58144740390453,0.730709741963771,0.514176877768178,0.726450839269092
-61,1.5549731079552,0.506161261113801,0.650612117931933,0.681720435401444
-60,1.4363757925994,0.349675825832753,0.978899413830187,0.65674594613788
-59,1.2416014353008,0.338958745014347,1.75709504541279,0.654848580008032
-58,1.02779029506459,0.589381659600579,3.32835819877316,0.696178550926066
-57,0.837499199605675,1.12787616964842,5.42593442779804,0.862487686329455
-56,0.680121271226403,1.81218628142819,7.09138965452039,1.47020647971168
-55,0.552608164581353,2.46784156951876,7.74643068266128,3.19131128612961
-54,0.450090382049608,2.99189416107064,7.46648691655918,5.81107090366249
-53,0.368533475736653,3.35211364072372,6.60936660414668,7.90810820795377
-52,0.304950190509074,3.55680869454094,5.5215223113094,8.70439439130691
-51,0.257542408727911,3.63082971610879,4.43608532266679,8.35734457528336
-50,0.226007422822937,3.60220646940576,3.47474547027051,7.35123948159258
-49,0.212023600011377,3.49616856757344,2.6815124495018,6.11245964449428
-48,0.219850730716387,3.33325908901971,2.05626741295082,4.90660455267753
-47,0.256654978673632,3.12936000347693,1.57858048503229,3.86050803274299
-46,0.331611967538374,2.89641114058146,1.22173224362266,3.01232493679895
-45,0.452562076910923,2.64326681340484,0.959794284310877,2.35370329742641
-44,0.620290626725828,2.37648585208159,0.770603776349387,1.85691573863875
-43,0.823699946974042,2.10100902630625,0.636626968087205,1.48968114807317
-42,1.04058947714416,1.82074696148255,0.54493060202026,1.22210712156428
-41,1.24456525311613,1.53914553420168,0.487003546651023,1.02925025015379
-40,1.41282097273439,1.25985876769841,0.459022868639855,0.891515394185618
-39,1.52922455398366,0.987803412114549,0.463440549778122,0.794157013258826
-38,1.58142560366602,0.7312472303545,0.513991971815976,0.726569282848844
-37,1.55513955276072,0.506599526197172,0.65015988243008,0.681794706597783
-36,1.43674353334747,0.349899305469214,0.977816598009765,0.656777166830504
-35,1.24207957200699,0.338737102192852,1.75460039847643,0.654817591470076
-34,1.0282475552426,0.588490295259149,3.32402964331269,0.696002811868741
-33,0.837885386812175,1.12646161669715,5.42144071788251,0.861833562313445
-32,0.680435943646468,1.8106589687688,7.08875320156742,1.46789407372788
-31,0.552862053618344,2.46651983941063,7.74611194600493,3.1861082563365
-30,0.450293622860349,2.9909168428416,7.46786565873917,5.80537468138873
-29,0.368693906721603,3.35149650724607,6.61160228172251,7.90483933004517
-28,0.305073240832601,3.55650884436443,5.52396640213045,8.70404138809942
-27,0.257630604905131,3.63078589732882,4.43835740292907,8.35899791587821
-26,0.226059530072976,3.60235897415176,3.47667639256143,7.35382207972026
-25,0.212033368660245,3.49646690206439,2.68306418072947,6.11520593025076
-24,0.219805646869333,3.33366342949202,2.0574689077526,4.90910001151584
-23,0.25653643203194,3.12984008841598,1.57948692082666,3.86258867821849
-22,0.331399517217021,2.89694442433965,1.22240295973739,3.01397009242003
-21,0.45224392802422,2.64383662347523,0.960282604412065,2.3549595348477
-20,0.619877023430487,2.37707977786793,0.770953341314711,1.85785238728836
-19,0.823229020237728,2.10161754683476,0.636871141489537,1.49036786705923
-18,1.04011774696161,1.82136221310291,0.545092911771574,1.22260446055938
-17,1.24414899788969,1.53976001818627,0.487097819755874,1.02960698362262
-16,1.41250289444727,1.26046360281775,0.459051651728001,0.891768947407619
-15,1.52903391692373,0.988385252318683,0.463389085811411,0.794334964285322
-14,1.5813896432606,0.731781664746401,0.513810406267613,0.726690822082823
-13,1.55529354833606,0.507035333414475,0.64971215404802,0.68187116776105
-12,1.43710012499883,0.350121643124127,0.976742369933143,0.656809960695903
-11,1.24254805359658,0.338517117644452,1.75212416406409,0.654787875922101
-10,1.02869683328563,0.587604513928139,3.31973084766952,0.695828733495139
-9,0.83826508689727,1.12505542718993,5.4169772876458,0.861184097063274
-8,0.68074536944602,1.80914074320674,7.08613793762693,1.46559825876899
-7,0.553111706255491,2.46520648650054,7.74580343418229,3.18093920551091
-6,0.450493450322653,2.98994654427025,7.46924613680954,5.79971376200798
-5,0.368851596971128,3.35088490651441,6.61383460483104,7.90159412961215
-4,0.305194105960257,3.55621317084224,5.52640481156577,8.70369879895341
-3,0.25771708658382,3.63074512563054,4.44062325837917,8.36065203783794
-2,0.226110342343117,3.60251363215988,3.47860150556842,7.35640011939712
-1,0.212042248400628,3.49676670408452,2.68461092604507,6.11794552758395
0,0.219764484171412,3.33402962330202,2.05855086335337,4.91072230191539
1,0.332196685391706,2.88427931971102,1.20675601724557,1.88452501850695
2,0.610140654013961,2.34846739838817,0.754937905247474,1.39501460584347
3,1.02715118360814,1.7768864134396,0.534904556635666,1.08716326331057
4,1.39240954823611,1.20262672059051,0.459556615318192,0.844073662880632
5,1.53871582834405,0.670734266345997,0.547509968496723,0.707069983762909
6,1.33653497069428,0.347037250802522,1.23789992904287,0.652430170078545
7,0.909995645915575,1.15442741002384,5.82878411051589,0.744555834791401
8,0.587838715467325,4.04294187043784,14.6622688483841,3.02543607761641
9,0.379506495915096,7.25666525786531,17.045062963111,24.515949092994
10,0.246597159688635,9.44018312923666,13.6503626324737,40.6734509687639
11,0.163740441544116,10.5002864467323,9.0430573541239,35.1344926598324
12,0.117619206229714,10.7680036990107,5.40765754827162,23.0731612629083
13,0.10993429944198,10.5669400626025,3.0753659526039,13.3206648431078
14,0.171059099523773,10.1145821432155,1.73537521151511,7.27782367003243
15,0.375810737553278,9.53641556027177,1.0151086574973,3.95604246219871
16,0.787889855068449,8.89908953478418,0.64319341920863,2.23794948163819
17,1.31740974325666,8.23628991787993,0.454970787160127,1.37733170495848
18,1.76385290064984,7.56451495631139,0.360077403309843,0.953426497596054
19,2.02400342461764,6.89171394485802,0.311815082936898,0.746413267836601
20,2.12886798908723,6.22173467234638,0.286856940755959,0.645706497259667
21,2.14813044815384,5.55653986144645,0.273825360028195,0.596752732661191
22,2.13217716317466,4.89728215899656,0.267282004288651,0.57293365488392
23,2.10658512092661,4.24474222139284,0.26458598516836,0.561360174260769
24,2.08144816388125,3.59959937683435,0.264637817476488,0.555811367756509
25,2.05896000726369,2.96275626409518,0.267585690843984,0.553305562989197
26,2.03701606732522,2.33593148710615,0.275367148493995,0.5524976271732
27,2.00901703541325,1.72320061946117,0.294323132375552,0.553015286865075
28,1.95676231318841,1.13614776648702,0.346107700300289,0.555522560498277
29,1.81914653991501,0.616174097190827,0.525198413024977,0.563427201610026
30,1.44776714497715,0.36646145445144,1.44002714031437,0.593827136177023
31,0.964494149406362,1.41928161717281,6.76550060743858,0.790340204724824
32,0.622165962310818,4.45189794213007,15.1416911415435,4.2165422652719
33,0.40146148298239,7.5858573842449,16.662774334508,26.8571231988517
34,0.260809048190696,9.64344636413387,13.0183964549831,40.1213616959882
35,0.173325607082473,10.610567548034,8.52797946783739,33.3933486978991
36,0.125199862606678,10.8237951600458,5.0786660309485,21.6033653208519
37,0.119083431622213,10.5940252919852,2.88967049841841,12.4027437036381
38,0.18858370006134,10.1273404358938,1.63768091222697,6.7740567590279
39,0.411072575286291,9.54222915205635,0.965756687047376,3.69646323096915
40,0.840060596948607,8.90158456905278,0.618754956496108,2.10840173978214
41,1.36769859784716,8.23718711206456,0.442896556514252,1.31372982598622
42,1.7956305354065,7.56460925643254,0.354030837281792,0.922461292793954
43,2.03676222422276,6.89137246392397,0.308706900783218,0.731395773561385
44,2.13028235969147,6.22113549501339,0.285206111606638,0.638429224494753
45,2.14489170537522,5.55578118143765,0.272926040159583,0.593220426080602
46,2.12790660218656,4.89642368232155,0.266783503674903,0.571213574419044
47,2.10276628541654,4.24381957892971,0.264302522777834,0.560519652826837
48,2.07849349818719,3.59863384549325,0.264470063545583,0.555398609526907
49,2.0568412152155,2.96176134291154,0.267481947331851,0.553100991781382
50,2.03556444178367,2.33491770026385,0.275303945295073,0.552394462076253
51,2.0080424800229,1.72218146866991,0.294301395330035,0.552961894630602
52,1.95607158663271,1.13515624801342,0.346182275219321,0.555495400784554
53,1.81845031328122,0.615341826923944,0.525696719659445,0.563422792933838
54,1.44673476481728,0.366563793256702,1.44357453288946,0.593897122004403
55,0.963649443846365,1.42347062956475,6.78273857636589,0.791176649077274
56,0.621615669939992,4.45863552714242,15.1537454450732,4.23786383603262
57,0.401108684285876,7.59145170799306,16.6607623082044,26.9129029107569
58,0.260585367330622,9.64695409018473,13.0108508117407,40.1343484512162
59,0.173189680773618,10.6124001200404,8.52090476317042,33.3802876341449
60,0.125136012197765,10.8245680707006,5.07376217124018,21.5875896038898
