time,CLK,PER_total,VRI,PDP
-120,0.220063295647397,3.33234026103414,2.05195901252281,4.89861671254182
-119,0.257122771342879,3.12817294390309,1.57532503605322,3.85376414320941
-118,0.332411617325784,2.89503534429714,1.21931925635626,3.00695209868412
-117,0.453739656463044,2.64176096983996,0.95803335690751,2.3495805483423
-116,0.62181403436068,2.37489345535699,0.76933817461533,1.85383169856745
-115,0.825438197337978,2.09936309646558,0.635735808676467,1.48741483133982
-114,1.04234656284564,1.81907416349129,0.544326895839809,1.22046304438114
-113,1.2461465562517,1.53747028326014,0.486632661514357,1.02806941321916
-112,1.41408171808886,1.25820845022492,0.458865695697866,0.890675017894584
-111,1.53007246639024,0.986217179138607,0.46352903975635,0.793566103221012
-110,1.58178614687034,0.729794375152757,0.514457146418129,0.726163897790718
-109,1.55492340997291,0.505422801091303,0.651370987606777,0.681535759207159
-108,1.43592816471901,0.349315163377649,0.980755382106634,0.656655551016991
-107,1.2409270515872,0.339368800259837,1.7613599950232,0.654882381519982
-106,1.02712453275321,0.590928553091354,3.33565414493594,0.696479118085547
-105,0.836933322437057,1.13028196811764,5.43331120138737,0.863633066982263
-104,0.679659950739619,1.81473747851719,7.09543679698322,1.47420334130032
-103,0.552236355063325,2.469998823145,7.74647415714703,3.20009843656528
-102,0.449793558089858,2.99343099912567,7.46367243825312,5.82035547167369
-101,0.368300582535987,3.35301354965806,6.60516976000021,7.91297845009518
-100,0.304773931417297,3.55715305822351,5.51705748639534,8.70420495658957
-99,0.257420192177812,3.63072884100962,4.43199228406545,8.35378772118557
-98,0.225942932039477,3.60176610416321,3.47129751425306,7.34621760939818
-97,0.212029023137132,3.49547736058908,2.67875907263342,6.10729144368492
-96,0.219948927056359,3.33238655907598,2.05414617430282,4.90198382827906
-95,0.256879077659495,3.12835876335032,1.57698715198018,3.85669224482781
-94,0.331997708903395,2.89532027914039,1.22055820291827,3.00932680054466
-93,0.453129296559737,2.64211520041571,0.958943418886186,2.35142405266117
-92,0.621019864812533,2.3752950057684,0.769998240076052,1.85522189283087
-91,0.824522601072109,2.09979555809174,0.636207841325193,1.48844242706437
-90,1.04140492060928,1.81952479815808,0.544656970978487,1.22121188618134
-89,1.24527360457514,1.53792830768541,0.486852395261083,1.02860933555525
-88,1.41334597487789,1.2586631433861,0.458992424869159,0.891060790482208
-87,1.52951218988723,0.98665508320629,0.463562411426801,0.793838873023522
-86,1.58142245824534,0.730193877149716,0.514366454540281,0.726353196159369
-85,1.5547747136492,0.505741832762233,0.651057113039061,0.681660858298026
-84,1.43599093160624,0.349463474685433,0.979948994314452,0.656724606988159
-83,1.24111709674451,0.339173537920368,1.75949641670435,0.654884779584523
-82,1.02733136289284,0.590236067977821,3.33250508763335,0.696352145447325
-81,0.83711257434594,1.1292262879879,5.4302184206699,0.863118922959091
-80,0.679806474358059,1.81363779538221,7.09388007424205,1.47242243994864
-79,0.552354248190147,2.46909034224221,7.74669791486688,3.19626661616133
-78,0.449887119837629,2.9928085546152,7.46513229167607,5.81644416254974
-77,0.368372948128584,3.35267978803767,6.60719788988724,7.9111174865626
-76,0.304826874181512,3.5570686684337,5.51916071286604,8.70460006617119
-75,0.257453635760025,3.63084291370772,4.43389417687463,8.35563791596059
-74,0.225954193865771,3.602030605212,3.47288550922701,7.34866156871004
-73,0.212011778196548,3.49585237779576,2.68001894296686,6.10974588079288
-72,0.219892228477278,3.33284098046901,2.05511170618574,4.90415028678291
-71,0.256767572652245,3.12886914792199,1.57770904739896,3.85846716833157
-70,0.331815158403575,2.89586926781143,1.22108776125067,3.01071389498481
-69,0.452866969345678,2.6426899948223,0.959325365551747,2.35247444569472
-68,0.620687026732491,2.37588605961758,0.770268431873781,1.85600019371082
-67,0.824150768522721,2.1003954627713,0.636393165563307,1.4890102599136
-66,1.04103994668623,1.82012726154589,0.544775853189612,1.22162144130129
-65,1.24496087103099,1.53852703560217,0.486914830280602,1.02890199194911
-64,1.41312028002773,1.25925024813397,0.458998282905392,0.891267943256771
-63,1.52939879312387,0.987218175871408,0.463495433876862,0.793983422643344
-62,1.58144740390453,0.730709741963771,0.514176877768178,0.726450839269092
-61,1.5549731079552,0.506161261113801,0.650612117931933,0.681720435401444
-60,1.4363757925994,0.349675825832753,0.978899413830187,0.65674594613788
-59,1.2416014353008,0.338958745014347,1.75709504541279,0.654848580008032
-58,1.02779029506459,0.589381659600579,3.32835819877316,0.696178550926066
-57,0.837499199605675,1.12787616964842,5.42593442779804,0.862487686329455
-56,0.680121271226403,1.81218628142819,7.09138965452039,1.47020647971168
-55,0.552608164581353,2.46784156951876,7.74643068266128,3.19131128612961
-54,0.450090382049608,2.99189416107064,7.46648691655918,5.81107090366249
-53,0.368533475736653,3.35211364072372,6.60936660414668,7.90810820795377
-52,0.304950190509074,3.55680869454094,5.5215223113094,8.70439439130691
-51,0.257542408727911,3.63082971610879,4.43608532266679,8.35734457528336
-50,0.226007422822937,3.60220646940576,3.47474547027051,7.35123948159258
-49,0.212023600011377,3.49616856757344,2.6815124495018,6.11245964449428
-48,0.219850730716387,3.33325908901971,2.05626741295082,4.90660455267753
-47,0.256654978673632,3.12936000347693,1.57858048503229,3.86050803274299
-46,0.331611967538374,2.89641114058146,1.22173224362266,3.01232493679895
-45,0.452562076910923,2.64326681340484,0.959794284310877,2.35370329742641
-44,0.620290626725828,2.37648585208159,0.770603776349387,1.85691573863875
-43,0.823699946974042,2.10100902630625,0.636626968087205,1.48968114807317
-42,1.04058947714416,1.82074696148255,0.54493060202026,1.22210712156428
-41,1.24456525311613,1.53914553420168,0.487003546651023,1.02925025015379
-40,1.41282097273439,1.25985876769841,0.459022868639855,0.891515394185618
-39,1.52922455398366,0.987803412114549,0.463440549778122,0.794157013258826
-38,1.58142560366602,0.7312472303545,0.513991971815976,0.726569282848844
-37,1.55513955276072,0.506599526197172,0.65015988243008,0.681794706597783
-36,1.43674353334747,0.349899305469214,0.977816598009765,0.656777166830504
-35,1.24207957200699,0.338737102192852,1.75460039847643,0.654817591470076
-34,1.0282475552426,0.588490295259149,3.32402964331269,0.696002811868741
-33,0.837885386812175,1.12646161669715,5.42144071788251,0.861833562313445
-32,0.680435943646468,1.8106589687688,7.08875320156742,1.46789407372788
-31,0.552862053618344,2.46651983941063,7.74611194600493,3.1861082563365
-30,0.450293622860349,2.9909168428416,7.46786565873917,5.80537468138873
-29,0.368693906721603,3.35149650724607,6.61160228172251,7.90483933004517
-28,0.305073240832601,3.55650884436443,5.52396640213045,8.70404138809942
-27,0.257630604905131,3.63078589732882,4.43835740292907,8.35899791587821
-26,0.226059530072976,3.60235897415176,3.47667639256143,7.35382207972026
-25,0.212033368660245,3.49646690206439,2.68306418072947,6.11520593025076
-24,0.219805646869333,3.33366342949202,2.0574689077526,4.90910001151584
-23,0.25653643203194,3.12984008841598,1.57948692082666,3.86258867821849
-22,0.331399517217021,2.89694442433965,1.22240295973739,3.01397009242003
-21,0.45224392802422,2.64383662347523,0.960282604412065,2.3549595348477
-20,0.619877023430487,2.37707977786793,0.770953341314711,1.85785238728836
-19,0.823229020237728,2.10161754683476,0.636871141489537,1.49036786705923
-18,1.04011774696161,1.82136221310291,0.545092911771574,1.22260446055938
-17,1.24414899788969,1.53976001818627,0.487097819755874,1.02960698362262
-16,1.41250289444727,1.26046360281775,0.459051651728001,0.891768947407619
-15,1.52903391692373,0.988385252318683,0.463389085811411,0.794334964285322
-14,1.5813896432606,0.731781664746401,0.513810406267613,0.726690822082823
-13,1.55529354833606,0.507035333414475,0.64971215404802,0.68187116776105
-12,1.43710012499883,0.350121643124127,0.976742369933143,0.656809960695903
-11,1.24254805359658,0.338517117644452,1.75212416406409,0.654787875922101
-10,1.02869683328563,0.587604513928139,3.31973084766952,0.695828733495139
-9,0.83826508689727,1.12505542718993,5.4169772876458,0.861184097063274
-8,0.68074536944602,1.80914074320674,7.08613793762693,1.46559825876899
-7,0.553111706255491,2.46520648650054,7.74580343418229,3.18093920551091
-6,0.450493450322653,2.98994654427025,7.46924613680954,5.79971376200798
-5,0.368851596971128,3.35088490651441,6.61383460483104,7.90159412961215
-4,0.305194105960257,3.55621317084224,5.52640481156577,8.70369879895341
-3,0.25771708658382,3.63074512563054,4.44062325837917,8.36065203783794
-2,0.226110342343117,3.60251363215988,3.47860150556842,7.35640011939712
-1,0.212042248400628,3.49676670408452,2.68461092604507,6.11794552758395
0,0.219764484171412,3.33402962330202,2.05855086335337,4.91072230191539
1,0.332197862487116,2.88427619063905,1.20674057972131,1.88452501850695
2,0.610191815493925,2.34842903388076,0.754800570400902,1.39501416393803
3,1.02749689366474,1.77673860703133,0.534510642455314,1.08715201106048
4,1.39347241663336,1.20221502558644,0.458655572577174,0.844033719998209
5,1.5411874792447,0.669581674694908,0.544996653267728,0.706964379099781
6,1.34158028789138,0.341601125960843,1.22069316091512,0.652075788726599
7,0.915879904781053,1.05373510157697,5.4484047179558,0.741691908382758
8,0.592352295774912,3.63724377961956,13.1764609561388,2.76260159540828
9,0.382919012814504,6.38341097674178,14.7647650807011,19.2832688833409
10,0.249616828021968,8.12354674631434,11.4244692274413,30.8218510757292
11,0.167719421735713,8.86921542806361,7.35917082050418,26.0031689676427
12,0.126218315001788,8.95161201986613,4.31648777541833,16.8387459944352
13,0.134153768920582,8.65661535489928,2.4353229119838,9.67787872648592
14,0.238623894575956,8.16497424457652,1.38337474842146,5.32302770996026
15,0.524776028461237,7.57708241365783,0.828416733614247,2.9556361479777
16,1.00720795489882,6.94499652803347,0.545102854120229,1.73914205989191
17,1.52394833996936,6.29469337041886,0.402654817475206,1.13200178159449
18,1.89342930999278,5.63891033647144,0.331341999510142,0.833504947658229
19,2.07877910029855,4.98397961618087,0.295861719850525,0.687852364514522
20,2.13909577781941,4.33321749975719,0.278767409585049,0.617054557253078
21,2.1379378269549,3.68853651565991,0.271574516283933,0.582771084324261
22,2.11325966858566,3.05139424918253,0.270673491991956,0.566328464409865
23,2.08122694283336,2.42364265038438,0.275901279083782,0.558738214976144
24,2.04361927557813,1.80900891251332,0.291775022731032,0.555884303807815
25,1.98746824922882,1.21744516690737,0.335837985345098,0.556493140954696
26,1.86224941224983,0.682875724786976,0.482645967954396,0.562488092969126
27,1.52624946286768,0.362691851367091,1.1813769539911,0.586784279673186
28,1.03300912763851,1.08440935758969,5.37597391188281,0.729429067922355
29,0.667204474174966,3.78901673991015,13.6152835129966,2.8027365820938
30,0.430532755213329,6.82405359172302,15.9205515203561,20.7967789010236
31,0.279543316334821,8.86959897020056,12.7361417304121,35.3356554623629
32,0.185459225071712,9.84210045096147,8.41673699190008,30.8627641712755
33,0.133239806579077,10.0627428717934,5.02623398085193,20.3923328398406
34,0.124953714437439,9.84046134295594,2.86118299647994,11.832280452193
35,0.194375341061378,9.38128300134033,1.6212430713533,6.50381051219939
36,0.419358953106678,8.80367687207659,0.955858421225393,3.56739506424666
37,0.851541973420872,8.17047207211561,0.612375083216116,2.04636528075004
38,1.37847331041787,7.5134136722499,0.43844083343007,1.28375746954824
39,1.80145995838669,6.84809258237571,0.350740430111474,0.907888999924535
40,2.03774713953423,6.18208221220465,0.306254853855944,0.724236550100712
41,2.12876217841187,5.51913378954645,0.283550117149323,0.634852931260401
42,2.14246213581071,4.86126775844865,0.27221400400105,0.591403642976925
43,2.12497060898633,4.20970043532144,0.267165488657964,0.570315735151743
44,2.09896239382169,3.56533860895026,0.266105633867238,0.5601624359594
45,2.07272987758473,2.92922253970394,0.268621276550112,0.555436187716755
46,2.04661920478246,2.30320086184244,0.276472188159963,0.553572668107605
47,2.01457866526023,1.69159086792746,0.296242972692835,0.553625395344014
48,1.9574533616243,1.10671406015608,0.351067428263248,0.556036582226303
49,1.80999845441707,0.593153869819999,0.543800058983171,0.564351994511497
50,1.42382218033014,0.372769815716902,1.54841326231549,0.597303190144386
51,0.94454543035227,1.51867932846705,7.15643923587029,0.818664501072305
52,0.609257798630526,4.56370073685383,15.1913623389808,4.74086310580174
53,0.393258276151193,7.594256187388,16.2459204147413,27.2009652093327
54,0.255734720955612,9.53264284917221,12.4887137257648,38.6954966666098
55,0.170561633541205,10.4116181728331,8.10000710511312,31.544491943491
56,0.124896388703754,10.5714180005485,4.79558770338051,20.2021440165299
57,0.123431267391207,10.3132000772187,2.7224671126067,11.5466116721511
58,0.204055575557613,9.83311026749822,1.54563534382985,6.30450534475195
59,0.447188335812183,9.24278992922095,0.917169276160198,3.45344586845434
60,0.894909838919461,8.60112376789956,0.593543037642908,1.98652942583461
